FechaHora;TotPwrWTGs;Nro_Available_WTGs;VelViento;DirVientoPond;Temp;HumedadRel;PresionAtm;ENERGIA_SMEC;ENERGIA_PRON_CAMMESA;ERROR_PRONOSTICO
30/01/2019 13:00;0,95;9;4,43;154,16;23,51;66,46;914,1;1,64;NULL;NULL
30/01/2019 14:00;1,56;12,67;4,11;128,52;23,96;65,92;914,17;1,42;NULL;NULL
30/01/2019 15:00;4,34;13;5,65;109,57;24,16;66,63;914,03;4,23;NULL;NULL
30/01/2019 16:00;10,54;13,33;6,49;89,3;24,49;64,94;913,62;10,33;NULL;NULL
30/01/2019 17:00;12,73;14;6,58;83,76;24,6;66,79;913,12;12,51;NULL;NULL
30/01/2019 18:00;14,75;14;6,65;84,79;24,78;68,37;912,5;14,29;NULL;NULL
30/01/2019 19:00;15,73;14;6,82;86,97;24,66;69,79;911,91;15,51;NULL;NULL
30/01/2019 20:00;22,4;14;7,64;86,33;24,1;73,12;911,43;22,11;NULL;NULL
30/01/2019 21:00;30,99;14;8,06;85,94;22,55;79,87;911,12;30,48;NULL;NULL
30/01/2019 22:00;38,2;14;9,15;62,57;22,31;82,47;911,14;37,56;NULL;NULL
30/01/2019 23:00;42,26;14;11,02;55,85;22,31;82,5;911,6;41,41;NULL;NULL
31/01/2019 00:00;38,8;14;9,16;59,43;22,22;82,48;912,15;38,03;NULL;NULL
31/01/2019 01:00;37,93;14;9,79;47,74;22,22;81,57;912,13;37,1;NULL;NULL
31/01/2019 02:00;21,87;14;8,64;43,65;22,84;77,56;912,05;21,37;NULL;NULL
31/01/2019 03:00;6,67;12,83;5,65;32,56;23,56;72,9;912,04;6,35;NULL;NULL
31/01/2019 04:00;1,46;11,17;4,17;254,03;20,52;81,92;912,25;1,35;NULL;NULL
31/01/2019 05:00;0;2,5;2,62;234,69;19;82,27;912,07;0,05;NULL;NULL
31/01/2019 06:00;-0,17;0;1,54;219,79;18,57;82,2;911,97;0;NULL;NULL
31/01/2019 07:00;-0,12;0,67;1,23;292,48;18,51;82,2;912,04;0;NULL;NULL
31/01/2019 08:00;2,13;12,5;3,98;193,45;17,65;82,17;912,4;1,98;NULL;NULL
31/01/2019 09:00;0,28;5,17;3,3;143,39;17,29;82,13;913,17;0,28;NULL;NULL
31/01/2019 10:00;1,51;7,5;3,71;65,51;18,73;82,4;913,78;1,43;NULL;NULL
31/01/2019 11:00;10,27;13;6,66;46,64;21,55;81,34;913,78;10,12;NULL;NULL
31/01/2019 12:00;6,13;12;5,85;42,91;24,29;71,55;913,84;5,86;NULL;NULL
31/01/2019 13:00;5,3;10,5;5,51;75,08;25,42;68,79;913,41;5,2;NULL;NULL
31/01/2019 14:00;11,32;13,67;5,42;66,78;25,96;67,9;913,02;10,97;NULL;NULL
31/01/2019 15:00;14,86;11,67;5,95;66,93;25,66;69,65;912,39;17,2;NULL;NULL
31/01/2019 16:00;10,58;14;5,77;59,66;25,12;73,29;911,02;10,41;NULL;NULL
31/01/2019 17:00;17,54;14;5,84;73,49;24,98;76,37;910,95;17,25;NULL;NULL
31/01/2019 18:00;25,28;14;7,19;62,91;25,04;74,21;910,7;24,94;NULL;NULL
31/01/2019 19:00;23,79;14;6,72;73,06;24,63;75,71;910,66;23,4;NULL;NULL
31/01/2019 20:00;28,91;14;7,03;75,39;23,27;82,25;910,65;28,39;NULL;NULL
31/01/2019 21:00;12,22;14;5,42;74,47;22,25;82,48;910,94;11,94;NULL;NULL
31/01/2019 22:00;12,04;14;7,56;2,91;21,7;77,13;911,45;11,92;NULL;NULL
31/01/2019 23:00;19,29;14;8,53;339,6;23,4;59,09;912,14;18,9;NULL;NULL
01/02/2019 00:00;6,26;14;6,07;323,96;24,43;55,11;912,57;6,04;NULL;NULL
01/02/2019 01:00;1,87;8,83;3,81;357,37;24,08;60,46;913,05;1,94;NULL;NULL
01/02/2019 02:00;22,4;14;7,81;18,99;24,5;57,58;912,02;22,1;NULL;NULL
01/02/2019 03:00;35,33;14;11,85;350,36;23,8;60,05;912,41;34,73;NULL;NULL
01/02/2019 04:00;35,37;14;12,16;347,35;23,21;65,09;912,44;34,39;NULL;NULL
01/02/2019 05:00;35,15;14;8,77;333,75;22,53;67,77;912,49;34,42;NULL;NULL
01/02/2019 06:00;24,35;14;7,78;324,83;21,59;74,16;912,31;23,87;NULL;NULL
01/02/2019 07:00;11,97;14;7,02;298,9;20,54;80,76;912,57;11,77;NULL;NULL
01/02/2019 08:00;22,67;14;8,13;264,19;19,97;76,38;913,48;22,35;NULL;NULL
01/02/2019 09:00;20,89;14;7,91;248,48;20,65;68,36;915,23;20,43;NULL;NULL
01/02/2019 10:00;19,68;14;7,86;231,52;21,78;65,08;916,43;19,35;NULL;NULL
01/02/2019 11:00;18,18;14;7,77;206,43;22,39;66,27;917;17,81;NULL;NULL
01/02/2019 12:00;11,75;13,83;7,05;180,15;22,94;68,18;917,21;11,41;NULL;NULL
01/02/2019 13:00;5,78;14;5,6;153,5;23,33;69,39;917,18;5,34;NULL;NULL
01/02/2019 14:00;4,12;14;4,73;130,29;23,84;67,35;917,06;3,94;NULL;NULL
01/02/2019 15:00;6,94;14;6;111,65;24,3;64,85;916,83;7;NULL;NULL
01/02/2019 16:00;8,17;14;6,33;95,73;24,92;55,66;916,76;7,96;NULL;NULL
01/02/2019 17:00;9,99;14;6,31;91,72;25,11;55,66;916,72;9,84;NULL;NULL
01/02/2019 18:00;11,17;14;6,25;85,43;25,15;55,53;916,51;10,97;NULL;NULL
01/02/2019 19:00;12,6;14;6,52;85,78;24,99;58,64;916,21;12,41;NULL;NULL
01/02/2019 20:00;12,43;14;5,26;76,44;24,65;58,48;915,75;12,36;NULL;NULL
01/02/2019 21:00;14,58;14;4,58;73,4;23,74;68,57;915,36;14,36;NULL;NULL
01/02/2019 22:00;12,22;14;3,81;70,65;22,93;75,68;915,61;11,97;NULL;NULL
01/02/2019 23:00;11,09;14;3,77;68,73;22,46;79,68;916,5;10,95;NULL;NULL
02/02/2019 00:00;30,28;14;8,98;56,6;22,76;78,65;916,75;29,85;NULL;NULL
02/02/2019 01:00;23,02;14;7,07;58,98;22,41;80,43;917,22;22,59;NULL;NULL
02/02/2019 02:00;8,16;14;5,6;56,34;22,62;71,34;917,33;7,86;NULL;NULL
02/02/2019 03:00;2,3;13,83;4,48;53,94;23,27;57,99;917,44;2,19;NULL;NULL
02/02/2019 04:00;1,58;11,67;3,68;77,39;22,01;78,91;917,64;1,47;NULL;NULL
02/02/2019 05:00;5,17;13,33;5,07;92,07;20,31;77,94;917,79;5,11;NULL;NULL
02/02/2019 06:00;11,04;14;6,25;83,36;19,68;68,72;917,81;10,85;NULL;NULL
02/02/2019 07:00;11,02;14;5,37;80,21;19,48;65;918,36;10,77;NULL;NULL
02/02/2019 08:00;17,09;14;4,66;68,85;19,43;61,58;919,32;16,81;NULL;NULL
02/02/2019 09:00;22,06;14;5,51;72,44;19,71;57,12;920,84;21,68;NULL;NULL
02/02/2019 10:00;22,64;14;5,73;69,75;19,81;56,99;921,67;22,28;NULL;NULL
02/02/2019 11:00;35,65;14;9,1;90,51;19,91;57,28;922,63;35,02;NULL;NULL
02/02/2019 12:00;36,41;14;9,41;91,64;19,43;70,32;923,32;35,69;NULL;NULL
02/02/2019 13:00;36,58;14;9,57;90,86;19,23;79,87;923,59;35,92;NULL;NULL
02/02/2019 14:00;41,14;14;10,39;89,44;19,29;78,93;923,45;40,28;NULL;NULL
02/02/2019 15:00;41,3;14;10,78;92,63;20,04;73,7;923,54;40,43;NULL;NULL
02/02/2019 16:00;40,66;14;10,84;96,16;20,46;67,42;923,18;39,77;NULL;NULL
02/02/2019 17:00;41,48;14;11,05;96,45;20,35;63,14;922,95;40,63;NULL;NULL
02/02/2019 18:00;38,59;14;10,34;98,89;20,05;64,94;922,86;37,83;NULL;NULL
02/02/2019 19:00;40,17;14;10,51;97,4;19,63;65,69;922,49;39,35;NULL;NULL
02/02/2019 20:00;39,79;14;10,1;97,76;19,01;65,37;922,41;38,89;NULL;NULL
02/02/2019 21:00;41,25;14;9,44;94,85;18,01;66,52;922,15;40,35;NULL;NULL
02/02/2019 22:00;38,09;14;8,08;90,28;17,05;69,55;922,37;37,35;NULL;NULL
02/02/2019 23:00;38,52;14;8,28;86,35;16,43;72,48;922,98;37,71;NULL;NULL
03/02/2019 00:00;36;14;9,29;77,58;16,32;73,86;923,1;35,32;NULL;NULL
03/02/2019 01:00;43,02;14;9,98;74,27;16,03;72,92;922,82;42,1;NULL;NULL
03/02/2019 02:00;44,13;14;9,74;73,25;15,5;76,33;922,64;43,14;NULL;NULL
03/02/2019 03:00;42,96;14;9,12;72,97;14,72;81,5;922,27;41,96;NULL;NULL
03/02/2019 04:00;38,95;13;8,93;70,82;14,08;81,9;921,6;38,1;NULL;NULL
03/02/2019 05:00;40;13;9,11;73,98;13,2;81,85;921,06;39,09;NULL;NULL
03/02/2019 06:00;38,92;13;9,15;73,49;12,72;81,8;920,72;37,98;NULL;NULL
03/02/2019 07:00;38,7;13;8,64;69,47;12,53;81,8;920,55;37,72;NULL;NULL
03/02/2019 08:00;34,1;13;7,13;67,79;13;81,87;920,75;33,26;NULL;NULL
03/02/2019 09:00;34,03;13;6,71;67,47;14,12;81,45;922,08;33,2;NULL;NULL
03/02/2019 10:00;38,13;13,67;7,8;65,82;14,98;78,14;922,94;37,27;NULL;NULL
03/02/2019 11:00;37,57;14;7,64;69,75;16,01;73,56;923,04;36,72;NULL;NULL
03/02/2019 12:00;33,12;14;7,54;70,94;17,09;68,13;923,06;32,52;NULL;NULL
03/02/2019 13:00;35;14;8,76;78,5;17,5;68,71;922,73;34,35;NULL;NULL
03/02/2019 14:00;35,47;14;8,85;78,76;18,47;67,97;922,27;34,79;NULL;NULL
03/02/2019 15:00;38,96;14;9,71;81,62;18,88;68,52;921,99;38,22;NULL;NULL
03/02/2019 16:00;40,2;14;9,33;77,29;19,23;68,21;921,56;39,4;NULL;NULL
03/02/2019 17:00;39,71;14;9,14;76,09;19,3;68,64;921,24;38,93;NULL;NULL
03/02/2019 18:00;42,97;14;10,48;77,91;18,46;74,37;920,48;42,13;NULL;NULL
03/02/2019 19:00;43,07;14;9,61;73,21;17,58;78,77;919,88;42,2;NULL;NULL
03/02/2019 20:00;43,18;14;9,79;74,61;16,61;81,75;919,33;42,27;NULL;NULL
03/02/2019 21:00;40,28;13,83;8,52;72,2;15,54;82,02;919,45;39,4;NULL;NULL
03/02/2019 22:00;38,84;13;7,97;66,74;15,02;82;919,4;37,98;NULL;NULL
03/02/2019 23:00;38,61;13;9,67;57,07;15,24;82;919,66;37,74;NULL;NULL
04/02/2019 00:00;35,72;13;8,74;55,12;15,1;82;919,61;35;NULL;NULL
04/02/2019 01:00;33,12;13;8,85;54,03;14,78;81,98;919,26;32,4;NULL;NULL
04/02/2019 02:00;22,39;13;8,87;54,69;14,28;81,9;918,84;21,86;NULL;NULL
04/02/2019 03:00;10,1;13;6,36;47,09;15,98;81,98;918,33;9,88;NULL;NULL
04/02/2019 04:00;23,73;13;10,28;348,26;18,45;81,9;917,66;23,41;NULL;NULL
04/02/2019 05:00;38,26;13;13,59;342,11;17,61;79,64;917,55;37,45;NULL;NULL
04/02/2019 06:00;41,35;13;14,82;337,73;17,47;73,7;917,21;40,39;NULL;NULL
04/02/2019 07:00;40,61;13;14,17;336,68;17,43;73,04;917,19;39,72;NULL;NULL
04/02/2019 08:00;41,11;13;13,29;338,19;17,19;74,21;917,62;40,22;NULL;NULL
04/02/2019 09:00;38,19;13,33;11,53;337,01;17,08;76,19;918,71;37,35;NULL;NULL
04/02/2019 10:00;34,82;14;10,75;339,11;17,89;73,07;919,5;34,14;NULL;NULL
04/02/2019 11:00;26,57;14;9,52;335,17;18,88;67,15;919,97;25,99;NULL;NULL
04/02/2019 12:00;10,89;14;7,02;326,05;20,03;64,64;920,32;10,57;NULL;NULL
04/02/2019 13:00;3,95;10,67;4,18;92,19;21,07;64,97;920,31;3,82;NULL;NULL
04/02/2019 14:00;16,3;12,33;7,04;74,92;21,76;62,03;919,86;16,37;NULL;NULL
04/02/2019 15:00;28,67;14;8,22;80,07;21,54;59,05;919,71;28,27;NULL;NULL
04/02/2019 16:00;35,98;14;7,98;71,41;21,41;55,16;919,32;35,37;NULL;NULL
04/02/2019 17:00;36,78;14;8,21;68,03;21,44;52,57;918,82;36,13;NULL;NULL
04/02/2019 18:00;39,13;14;8,21;65,16;21,39;55,73;918,28;38,42;NULL;NULL
04/02/2019 19:00;38,53;14;8,17;63,47;20,82;60,91;918,03;37,83;NULL;NULL
04/02/2019 20:00;38,03;14;8,36;63,16;19,74;66,05;917,5;37,32;NULL;NULL
04/02/2019 21:00;39,87;14;8,45;62,48;18,21;71,73;917,11;39,09;NULL;NULL
04/02/2019 22:00;40,63;14;9,75;53,93;17,05;76,51;916,91;39,73;NULL;NULL
04/02/2019 23:00;20,16;14;8,2;44,03;17,74;74,8;917,21;19,64;NULL;NULL
05/02/2019 00:00;14,49;14;7,98;8,78;19,87;69,6;917,21;14,29;NULL;NULL
05/02/2019 01:00;26,26;14;10,46;345,64;20,15;66,59;917,11;25,92;NULL;NULL
05/02/2019 02:00;43,76;14;14,72;343,62;19,06;66,81;916,81;42,84;NULL;NULL
05/02/2019 03:00;44,5;14;17,19;344,61;18,33;66,3;916,12;43,44;NULL;NULL
05/02/2019 04:00;44,57;14;16,56;344,95;17,76;66,89;915,42;43,43;NULL;NULL
05/02/2019 05:00;44,58;14;16,47;343,04;17,48;66,52;915;43,44;NULL;NULL
05/02/2019 06:00;44,54;14;16,04;339,34;17,25;67,28;914,59;43,45;NULL;NULL
05/02/2019 07:00;44,24;14;16,57;339,63;17,23;67,14;914,33;43,13;NULL;NULL
05/02/2019 08:00;39,22;14;13,81;340,49;16,55;70,25;914,91;38,25;NULL;NULL
05/02/2019 09:00;34,11;14;10,62;342,43;16,45;71,37;916,2;32,85;NULL;NULL
05/02/2019 10:00;35,6;14;10,83;340,15;17,51;67,45;916,88;34,9;NULL;NULL
05/02/2019 11:00;38,06;14;11,47;339,63;18,87;63,66;917;37,23;NULL;NULL
05/02/2019 12:00;30,55;14;10,1;315,77;20,42;59,01;916,96;29,93;NULL;NULL
05/02/2019 13:00;18,59;14;8,3;338,9;21,91;52,61;916,64;18,14;NULL;NULL
05/02/2019 14:00;6,99;13,5;6,3;308,16;23,33;50,87;916,27;6,73;NULL;NULL
05/02/2019 15:00;7,6;12,5;5,05;96,99;24,43;51,73;916,01;7,51;NULL;NULL
05/02/2019 16:00;26,91;13,17;8,01;65,24;24,23;54,78;915,35;26,58;NULL;NULL
05/02/2019 17:00;37,37;14;8,89;61,17;23,93;58,93;914,41;36,7;NULL;NULL
05/02/2019 18:00;40,23;14;9,3;60,92;23,49;63,31;913,65;39,45;NULL;NULL
05/02/2019 19:00;40,63;14;9,51;58,95;22,85;68,09;913,08;39,73;NULL;NULL
05/02/2019 20:00;31,05;14;8,49;59,07;21,95;72,25;912,7;30,39;NULL;NULL
05/02/2019 21:00;19,33;14;7,43;58,17;20,59;77,95;912,49;18,89;NULL;NULL
05/02/2019 22:00;10,08;14;6,67;38,31;22,45;61,07;912,56;9,89;NULL;NULL
05/02/2019 23:00;19,84;14;7,91;339,56;23,7;47,93;913,03;19,55;NULL;NULL
06/02/2019 00:00;38,51;14;12,65;338,07;23,05;54,12;913,11;37,85;NULL;NULL
06/02/2019 01:00;44,04;14;16,78;341,49;22,05;58,41;912,83;43,09;NULL;NULL
06/02/2019 02:00;44,23;14;17,12;340,52;20,43;65,18;912,62;43,28;NULL;NULL
06/02/2019 03:00;44,32;14;17,49;339,47;19,49;70,64;912,04;43,38;NULL;NULL
06/02/2019 04:00;44,36;14;17,37;337,52;19,12;72,21;911,49;43,4;NULL;NULL
06/02/2019 05:00;44,38;14;16,15;335,04;18,63;74;911,01;43,41;NULL;NULL
06/02/2019 06:00;44,36;14;15,33;332,91;18,2;74,85;910,46;43,38;NULL;NULL
06/02/2019 07:00;44,26;14;15,02;332,37;18,16;74,3;910,39;43,27;NULL;NULL
06/02/2019 08:00;44,27;14;13,95;331,61;17,99;74,56;910,67;43,28;NULL;NULL
06/02/2019 09:00;44,13;14;14,58;335,63;18,05;75,84;911,71;43,12;NULL;NULL
06/02/2019 10:00;44,04;14;14,36;336,58;19,45;71,33;912,39;43,04;NULL;NULL
06/02/2019 11:00;42,92;14;13,41;337,62;20,65;67,05;912,75;41,92;NULL;NULL
06/02/2019 12:00;32,58;14;10,43;310,65;22;61,13;913,12;31,82;NULL;NULL
06/02/2019 13:00;17,77;14;8,36;287,22;23,74;50,06;912,81;17,34;NULL;NULL
06/02/2019 14:00;11,41;14;7,35;322,64;25,41;42,62;912,44;11,28;NULL;NULL
06/02/2019 15:00;8,38;14;7;302,26;26,68;34,92;912,04;8,17;NULL;NULL
06/02/2019 16:00;8,99;14;5,17;77,44;26,41;50,81;911,59;8,84;NULL;NULL
06/02/2019 17:00;13,37;13,33;6,77;80,18;26,04;55,03;910,62;13,14;NULL;NULL
06/02/2019 18:00;18,99;14;8,23;50,43;26,36;56,3;909,8;18,79;NULL;NULL
06/02/2019 19:00;31,23;14;9,46;51,91;25,62;61,09;909,03;30,78;NULL;NULL
06/02/2019 20:00;31,28;13,83;9,13;56,07;24,22;71,49;908,44;30,75;NULL;NULL
06/02/2019 21:00;28,58;13;9,28;51,44;22,25;81,28;907,81;28,05;NULL;NULL
06/02/2019 22:00;15,43;13;7,51;75,99;24,01;61,08;907,49;15,18;NULL;NULL
06/02/2019 23:00;23,43;13;10,02;330,98;24,55;51,03;907,93;23,21;NULL;NULL
07/02/2019 00:00;30,6;13;10,97;340,77;23,1;56,02;908,11;30,15;NULL;NULL
07/02/2019 01:00;40,91;13;18,18;341,03;23,49;57,45;908,17;40,07;NULL;NULL
07/02/2019 02:00;41,13;13;19,13;341,77;21,97;63,07;908,13;40,29;NULL;NULL
07/02/2019 03:00;41,25;13;18,95;340,67;21,22;68,16;907,85;40,36;NULL;NULL
07/02/2019 04:00;41,26;13;17,87;338,72;20,85;70,73;907,26;40,35;NULL;NULL
07/02/2019 05:00;41,29;13;16,33;338,44;20,39;74,11;907,2;40,35;NULL;NULL
07/02/2019 06:00;41,29;13;15,49;340,38;20,28;74,32;906,72;40,37;NULL;NULL
07/02/2019 07:00;41,23;13;15,5;343,38;20,29;72,2;906,32;40,35;NULL;NULL
07/02/2019 08:00;41,24;13;16,61;340,71;20,02;74,39;906,48;40,35;NULL;NULL
07/02/2019 09:00;38,98;13;13,46;339,87;20,05;75,31;907,94;38,19;NULL;NULL
07/02/2019 10:00;41,38;13,83;12,71;340,98;21,16;73,15;908,9;40,73;NULL;NULL
07/02/2019 11:00;35,64;13,67;10,49;342,07;22,15;70,11;909,5;34,83;NULL;NULL
07/02/2019 12:00;32,06;14;8,67;333,75;23,26;65,01;909,95;31,51;NULL;NULL
07/02/2019 13:00;27,53;14;8,47;331,53;24,38;57,06;909,91;26,99;NULL;NULL
07/02/2019 14:00;19,57;14;8,39;339,75;25,42;53,6;909,53;19,2;NULL;NULL
07/02/2019 15:00;4,52;14;5,25;324,97;26,73;48,14;909,39;4,37;NULL;NULL
07/02/2019 16:00;4,4;14;5,41;301,16;27,66;43,4;909,01;4,22;NULL;NULL
07/02/2019 17:00;0,64;9;3,86;82,7;28,21;39,96;908,65;0,58;NULL;NULL
07/02/2019 18:00;2,94;13,5;4,87;83,48;27,07;60,73;908,24;2,85;NULL;NULL
07/02/2019 19:00;8,46;14;5,44;78,97;26,46;65,93;908,17;8,34;NULL;NULL
07/02/2019 20:00;18,22;14;7,07;93,29;25,27;72,19;908,06;18,05;NULL;NULL
07/02/2019 21:00;20,65;14;5,59;76,86;23,9;81,77;908,13;20,27;NULL;NULL
07/02/2019 22:00;18,06;14;6,84;59,84;22,9;82,5;908,34;17,76;NULL;NULL
07/02/2019 23:00;7,92;13,67;6,04;37,79;24,85;64,7;908,78;7,65;NULL;NULL
08/02/2019 00:00;8,18;14;6,73;10,41;26,54;43,4;908,65;8,05;NULL;NULL
08/02/2019 01:00;10,73;14;6,76;339,22;25,55;48,92;908,67;10,55;NULL;NULL
08/02/2019 02:00;20,41;14;7,07;336,05;24,51;53,87;908,71;20,09;NULL;NULL
08/02/2019 03:00;6,89;14;4,82;311,1;23,14;60,23;908,74;6,28;NULL;NULL
08/02/2019 04:00;1,31;10;4,3;298,27;23,29;61,04;908,63;1,21;NULL;NULL
08/02/2019 05:00;-0,22;1,17;3,26;300,98;22,91;63,67;908,63;0;NULL;NULL
08/02/2019 06:00;-0,18;0,67;2,39;320,72;22,92;64,3;908,38;0;NULL;NULL
08/02/2019 07:00;-0,19;0;2,24;253,55;22,17;69,33;908,23;0;NULL;NULL
08/02/2019 08:00;0,09;3;3,4;222,59;20,86;76,91;908,79;0,14;NULL;NULL
08/02/2019 09:00;-0,18;0;1,91;264,52;19,93;81,57;910,41;0;NULL;NULL
08/02/2019 10:00;-0,14;1,5;2,75;205,91;20,21;82,48;911,29;0;NULL;NULL
08/02/2019 11:00;-0,01;4,17;3,07;210,19;21,38;82,62;911,88;0,07;NULL;NULL
08/02/2019 12:00;1,85;10,67;4,57;202,12;20,39;82,48;912,26;1,76;NULL;NULL
08/02/2019 13:00;1,81;12;4,58;185,54;19,98;82,45;912;1,66;NULL;NULL
08/02/2019 14:00;-0,25;0,17;2,79;121,28;20,57;82,52;911,55;0;NULL;NULL
08/02/2019 15:00;0,92;10,17;4,19;116,86;22,33;82,57;911,39;0,92;NULL;NULL
08/02/2019 16:00;4,36;13,67;4,83;80,06;24,37;74,19;910,53;4,33;NULL;NULL
08/02/2019 17:00;16,36;14;7,55;96,46;23,79;76,54;909,94;16,06;NULL;NULL
08/02/2019 18:00;12,74;14;7,87;112,14;21,83;82,47;908,97;12,56;NULL;NULL
08/02/2019 19:00;20,56;14;9,11;104,92;20,54;82,37;908,34;20,26;NULL;NULL
08/02/2019 20:00;23,64;14;8,93;105,59;20,25;82,3;908,51;23,17;NULL;NULL
08/02/2019 21:00;26,87;14;9,27;106,64;20,01;82,3;908,67;26,5;NULL;NULL
08/02/2019 22:00;34,17;14;9,48;86,59;20,48;80,22;909,25;33,54;NULL;NULL
08/02/2019 23:00;32,68;14;8,15;78,3;21,19;77,35;909,67;31,9;NULL;NULL
09/02/2019 00:00;12,63;14;6,47;92,08;19,81;82,3;909,85;12,16;NULL;NULL
09/02/2019 01:00;12,81;13,33;5,51;68,57;20,14;82,32;910,07;12,57;NULL;NULL
09/02/2019 02:00;5,52;14;4,94;39,61;21,59;72,48;909,6;5,35;NULL;NULL
09/02/2019 03:00;12,05;14;5,97;321,52;20,74;59,95;909,46;12,46;NULL;NULL
09/02/2019 04:00;30,49;14;8,98;334,75;19,88;60,99;909,03;29,85;NULL;NULL
09/02/2019 05:00;11,47;14;6,75;327,78;19,89;60,21;909,15;11,18;NULL;NULL
09/02/2019 06:00;6,13;14;6,75;328,4;19,92;59,94;909,14;6,04;NULL;NULL
09/02/2019 07:00;3,01;13,67;6,75;328,4;19,92;59,94;909,14;2,85;NULL;NULL
09/02/2019 08:00;1,52;10,33;4,25;298,35;21;51,54;908,76;1,41;NULL;NULL
09/02/2019 09:00;5,38;13,67;6,29;301,75;21,36;48,57;910,43;5,28;NULL;NULL
09/02/2019 10:00;4,16;13;4,62;326,59;21,69;52,01;911,97;3,99;NULL;NULL
09/02/2019 11:00;6,3;13,5;5,54;309,52;22,51;58,21;912,66;6,07;NULL;NULL
09/02/2019 12:00;0,27;6,83;3,47;260,43;23,22;61,33;913,18;0,22;NULL;NULL
09/02/2019 13:00;-0,28;0;2,84;293,27;24,55;50,41;912,82;0;NULL;NULL
09/02/2019 14:00;0,11;4;3,39;307,97;25,37;45,9;912,35;0,08;NULL;NULL
09/02/2019 15:00;-0,06;3;3,18;282,44;26,28;42,72;912,05;0;NULL;NULL
09/02/2019 16:00;-0,2;1,17;3,41;304,19;27,23;38,58;911,62;0;NULL;NULL
09/02/2019 17:00;-0,27;0,33;3;292,67;27,7;37,88;911,11;0;NULL;NULL
09/02/2019 18:00;0,26;4,17;2,97;58,97;27,46;44,27;910,64;0,35;NULL;NULL
09/02/2019 19:00;7,62;13,83;5,2;78,63;25,78;55,16;909,84;7,54;NULL;NULL
09/02/2019 20:00;10;14;4,84;68,01;25,05;57,8;909,37;9,86;NULL;NULL
09/02/2019 21:00;12,88;14;6,19;57,92;24,18;59,45;909;12,72;NULL;NULL
09/02/2019 22:00;15,95;14;7,87;44,92;23,77;61,65;909,08;15,67;NULL;NULL
09/02/2019 23:00;4,8;13,83;5,64;32,45;25,2;52,74;909,7;4,59;NULL;NULL
10/02/2019 00:00;2,75;13,83;4,92;39,71;25,8;49,88;909,64;2,66;NULL;NULL
10/02/2019 01:00;7,24;14;3,67;21,23;25,9;49,03;909,26;7,14;NULL;NULL
10/02/2019 02:00;25,96;14;8,44;345,4;25,02;51,61;909,01;25,7;NULL;NULL
10/02/2019 03:00;42,69;14;13,07;346,72;23,49;58,81;908,56;41,79;NULL;NULL
10/02/2019 04:00;43,88;14;14,6;348,51;23,25;60,16;908,2;42,91;NULL;NULL
10/02/2019 05:00;44,28;14;15,02;347,69;22,53;64,91;907,76;43,26;NULL;NULL
10/02/2019 06:00;44,11;14;14,71;344,6;21,95;76,99;907,25;43,07;NULL;NULL
10/02/2019 07:00;38,53;14;7,61;340,32;14,38;54,27;604,26;42,48;NULL;NULL
10/02/2019 08:00;42,25;14;13,22;340,58;21,55;81,32;906,46;41,27;NULL;NULL
10/02/2019 09:00;38,95;14;12,47;341,02;21,97;78,79;907,02;38,12;NULL;NULL
10/02/2019 10:00;38,95;14;11,46;339,76;22,43;78,18;907,67;38,25;NULL;NULL
10/02/2019 11:00;39,96;14;10,98;339,74;23,62;70,72;908,07;39,06;NULL;NULL
10/02/2019 12:00;19,27;13,67;8,27;342,97;24,43;68,06;908,38;18,81;NULL;NULL
10/02/2019 13:00;9,83;13,67;6,34;126,66;22,34;77,74;908,34;9,6;NULL;NULL
10/02/2019 14:00;5,95;14;5,75;98,26;23,49;71,73;907,5;5,81;NULL;NULL
10/02/2019 15:00;11,13;14;6,23;77,76;23,87;69,99;906,59;11;NULL;NULL
10/02/2019 16:00;19,37;14;7,58;86,91;24,21;68,95;905,89;19,16;NULL;NULL
10/02/2019 17:00;32;14;8,63;85,85;24,49;68,7;904,59;31,64;NULL;NULL
10/02/2019 18:00;14,2;5,67;11,11;114,82;24,06;61,27;902,9;15,47;NULL;NULL
10/02/2019 19:00;23,95;9,33;10,54;56,03;20,36;70,47;902,64;23,76;NULL;NULL
10/02/2019 20:00;44,22;14;16,48;40,26;20,68;64,34;901,99;43,3;NULL;NULL
10/02/2019 21:00;44,14;14;16,14;36,01;22,5;50,77;901,84;43,19;NULL;NULL
10/02/2019 22:00;23,94;11,67;14,56;57,71;22,07;58,25;903,17;22,47;NULL;NULL
10/02/2019 23:00;19,19;10,5;9,61;300;19,65;56,98;905,96;19,14;NULL;NULL
11/02/2019 00:00;43,88;14;12,92;338,24;23,25;35,49;902,39;42,94;NULL;NULL
11/02/2019 01:00;33,79;14;11,96;4,24;21,18;46,71;902,53;32,72;NULL;NULL
11/02/2019 02:00;5,88;11,5;6,33;327,69;22,36;41,24;902,83;6,06;NULL;NULL
11/02/2019 03:00;17,85;14;7,78;262,92;23,2;36,39;902,25;17,77;NULL;NULL
11/02/2019 04:00;41,74;14;12,23;184,65;16,3;76,05;903,95;40,89;NULL;NULL
11/02/2019 05:00;26,44;14;9,26;160,74;14,88;81,78;905,53;25,71;NULL;NULL
11/02/2019 06:00;13,53;14;7,3;182,02;14,89;81,73;907,16;13,26;NULL;NULL
