FechaHora;TotPwrWTGs;Nro_Available_WTGs;VelViento;DirVientoPond;Temp;HumedadRel;PresionAtm;ENERGIA_SMEC;ENERGIA_PRON_CAMMESA;ERROR_PRONOSTICO
2019-01-01 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,82;NULL;NULL
2019-01-01 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,83;NULL;NULL
2019-01-01 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,81;NULL;NULL
2019-01-01 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,8;NULL;NULL
2019-01-01 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,83;NULL;NULL
2019-01-01 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;54,37;NULL;NULL
2019-01-01 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17,38;NULL;NULL
2019-01-01 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10,89;NULL;NULL
2019-01-01 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1,68;NULL;NULL
2019-01-01 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8,73;NULL;NULL
2019-01-01 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15,89;NULL;NULL
2019-01-01 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6,28;NULL;NULL
2019-01-01 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20,52;NULL;NULL
2019-01-01 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;73,98;NULL;NULL
2019-01-01 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;54,75;NULL;NULL
2019-01-01 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;46,85;NULL;NULL
2019-01-01 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;33,29;NULL;NULL
2019-01-01 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;67,89;NULL;NULL
2019-01-01 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;87,34;NULL;NULL
2019-01-01 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;88,11;NULL;NULL
2019-01-01 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;90,07;NULL;NULL
2019-01-01 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;91,83;NULL;NULL
2019-01-01 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;86,56;NULL;NULL
2019-01-02 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;78,93;NULL;NULL
2019-01-02 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;75,84;NULL;NULL
2019-01-02 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;73,41;NULL;NULL
2019-01-02 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;66,89;NULL;NULL
2019-01-02 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;45,28;NULL;NULL
2019-01-02 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;34,9;NULL;NULL
2019-01-02 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;27,2;NULL;NULL
2019-01-02 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6,5;NULL;NULL
2019-01-02 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4,4;NULL;NULL
2019-01-02 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7,99;NULL;NULL
2019-01-02 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16,16;NULL;NULL
2019-01-02 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11,3;NULL;NULL
2019-01-02 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;35,58;NULL;NULL
2019-01-02 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;46,67;NULL;NULL
2019-01-02 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;57,55;NULL;NULL
2019-01-02 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;58,31;NULL;NULL
2019-01-02 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;64,41;NULL;NULL
2019-01-02 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;68,88;NULL;NULL
2019-01-02 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;91,02;NULL;NULL
2019-01-02 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,49;NULL;NULL
2019-01-02 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;92,09;NULL;NULL
2019-01-02 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;64,18;NULL;NULL
2019-01-02 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;33,22;NULL;NULL
2019-01-02 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;26;NULL;NULL
2019-01-03 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;27,34;NULL;NULL
2019-01-03 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15,84;NULL;NULL
2019-01-03 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3,65;NULL;NULL
2019-01-03 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,1;NULL;NULL
2019-01-03 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL
2019-01-03 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,46;NULL;NULL
2019-01-03 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;12,89;NULL;NULL
2019-01-03 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;32,05;NULL;NULL
2019-01-03 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;43,35;NULL;NULL
2019-01-03 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18,41;NULL;NULL
2019-01-03 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;34,26;NULL;NULL
2019-01-03 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;62,47;NULL;NULL
2019-01-03 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;85,85;NULL;NULL
2019-01-03 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;92,62;NULL;NULL
2019-01-03 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;93,54;NULL;NULL
2019-01-03 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;92,92;NULL;NULL
2019-01-03 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;89,47;NULL;NULL
2019-01-03 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;78,42;NULL;NULL
2019-01-03 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;59,83;NULL;NULL
2019-01-03 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;45,96;NULL;NULL
2019-01-03 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;77,31;NULL;NULL
2019-01-03 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;81,06;NULL;NULL
2019-01-03 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;53,25;NULL;NULL
2019-01-03 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;67,28;NULL;NULL
2019-01-04 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;67,36;NULL;NULL
2019-01-04 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;40,81;NULL;NULL
2019-01-04 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;45,09;NULL;NULL
2019-01-04 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;48,99;NULL;NULL
2019-01-04 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;49,91;NULL;NULL
2019-01-04 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;40,09;NULL;NULL
2019-01-04 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;42,91;NULL;NULL
2019-01-04 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;37,83;NULL;NULL
2019-01-04 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;32,59;NULL;NULL
2019-01-04 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;24,26;NULL;NULL
2019-01-04 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;41,73;NULL;NULL
2019-01-04 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;30,31;NULL;NULL
2019-01-04 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;26,67;NULL;NULL
2019-01-04 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;28,56;NULL;NULL
2019-01-04 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;34,05;NULL;NULL
2019-01-04 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;43,45;NULL;NULL
2019-01-04 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;45,49;NULL;NULL
2019-01-04 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;56,6;NULL;NULL
2019-01-04 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;68,04;NULL;NULL
2019-01-04 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;61,38;NULL;NULL
2019-01-04 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;92,41;NULL;NULL
2019-01-04 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;92,66;NULL;NULL
2019-01-04 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,17;NULL;NULL
2019-01-04 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,79;NULL;NULL
2019-01-05 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,8;NULL;NULL
2019-01-05 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,81;NULL;NULL
2019-01-05 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,83;NULL;NULL
2019-01-05 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,82;NULL;NULL
2019-01-05 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,84;NULL;NULL
2019-01-05 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,84;NULL;NULL
2019-01-05 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,88;NULL;NULL
2019-01-05 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;92,49;NULL;NULL
2019-01-05 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;81,55;NULL;NULL
2019-01-05 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;93,66;NULL;NULL
2019-01-05 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94,53;NULL;NULL
2019-01-05 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;82,75;NULL;NULL
2019-01-05 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;54,23;NULL;NULL
2019-01-05 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;40,18;NULL;NULL
2019-01-05 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;22,71;NULL;NULL
2019-01-05 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;12,34;NULL;NULL
2019-01-05 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;38,34;NULL;NULL
2019-01-05 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;73,26;NULL;NULL
2019-01-05 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;93,72;NULL;NULL
2019-01-05 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;44,27;NULL;NULL
2019-01-05 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;75,94;NULL;NULL
2019-01-05 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;52,13;NULL;NULL
2019-01-05 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;60,08;NULL;NULL
2019-01-05 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;47,88;NULL;NULL
2019-01-06 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;9,36;NULL;NULL
2019-01-06 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,08;NULL;NULL
2019-01-06 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4,55;NULL;NULL
2019-01-06 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17,63;NULL;NULL
2019-01-06 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29,2;NULL;NULL
2019-01-06 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;48,12;NULL;NULL
2019-01-06 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;52,69;NULL;NULL
2019-01-06 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;45,82;NULL;NULL
2019-01-06 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;55,11;NULL;NULL
2019-01-06 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;52,88;NULL;NULL
2019-01-06 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;38,77;NULL;NULL
2019-01-06 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20,75;NULL;NULL
2019-01-06 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13,54;NULL;NULL
2019-01-06 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16,81;NULL;NULL
2019-01-06 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17,27;NULL;NULL
2019-01-06 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;12,1;NULL;NULL
2019-01-06 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10,56;NULL;NULL
2019-01-06 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;67,51;NULL;NULL
2019-01-06 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;97,41;NULL;NULL
2019-01-06 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;93,02;NULL;NULL
2019-01-06 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;76,86;NULL;NULL
2019-01-06 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;61,46;NULL;NULL
2019-01-06 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;66,28;NULL;NULL
2019-01-06 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;72,54;NULL;NULL
2019-01-07 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;70,25;NULL;NULL
2019-01-07 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;60,83;NULL;NULL
2019-01-07 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;37,32;NULL;NULL
2019-01-07 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;88,12;NULL;NULL
2019-01-07 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;91,74;NULL;NULL
2019-01-07 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;86,1;NULL;NULL
2019-01-07 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;59,08;NULL;NULL
2019-01-07 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;37,66;NULL;NULL
2019-01-07 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;45;NULL;NULL
2019-01-07 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;49,22;NULL;NULL
2019-01-07 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;35,1;NULL;NULL
2019-01-07 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;34,37;NULL;NULL
2019-01-07 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;42,49;NULL;NULL
2019-01-07 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;47,48;NULL;NULL
2019-01-07 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;58,91;NULL;NULL
2019-01-07 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;63;NULL;NULL
2019-01-07 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;55,13;NULL;NULL
2019-01-07 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;59,85;NULL;NULL
2019-01-07 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;65,53;NULL;NULL
2019-01-07 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;66,51;NULL;NULL
2019-01-07 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;35,21;NULL;NULL
2019-01-07 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6,19;NULL;NULL
2019-01-07 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5,65;NULL;NULL
2019-01-07 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;12,02;NULL;NULL
2019-01-08 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;66,4;NULL;NULL
2019-01-08 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;68,54;NULL;NULL
2019-01-08 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11,25;NULL;NULL
2019-01-08 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;40,69;NULL;NULL
2019-01-08 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;31,54;NULL;NULL
2019-01-08 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;33,43;NULL;NULL
2019-01-08 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;21,36;NULL;NULL
2019-01-08 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18,81;NULL;NULL
2019-01-08 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18,18;NULL;NULL
2019-01-08 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;34,57;NULL;NULL
2019-01-08 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;34,08;NULL;NULL
2019-01-08 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15,97;NULL;NULL
2019-01-08 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL
2019-01-08 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL
2019-01-08 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5,79;NULL;NULL
2019-01-08 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2,98;NULL;NULL
2019-01-08 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;12,67;NULL;NULL
2019-01-08 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13,76;NULL;NULL
2019-01-08 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3,02;NULL;NULL
2019-01-08 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL
2019-01-08 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,63;NULL;NULL
2019-01-08 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0,15;NULL;NULL
2019-01-08 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5,65;NULL;NULL
2019-01-08 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;9,01;NULL;NULL
2019-01-09 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;21,89;NULL;NULL
2019-01-09 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;38,65;NULL;NULL
2019-01-09 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;52,9;NULL;NULL
2019-01-09 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;70,04;NULL;NULL
2019-01-09 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;76,21;NULL;NULL
2019-01-09 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;49,67;NULL;NULL
2019-01-09 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;59,7;NULL;NULL
2019-01-09 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29,94;NULL;NULL
2019-01-09 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;9,08;NULL;NULL
2019-01-09 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6,12;NULL;NULL
2019-01-09 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29,52;NULL;NULL
2019-01-09 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8,75;NULL;NULL
2019-01-09 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8,92;NULL;NULL
2019-01-09 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;9,38;NULL;NULL
2019-01-09 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;10,9;NULL;NULL
2019-01-09 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17,98;NULL;NULL
2019-01-09 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20,23;NULL;NULL
2019-01-09 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;30,46;NULL;NULL
2019-01-09 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;19,23;NULL;NULL
2019-01-09 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14,16;NULL;NULL
2019-01-09 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20,47;NULL;NULL
2019-01-09 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;21,85;NULL;NULL
2019-01-09 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;23,24;NULL;NULL
2019-01-09 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;23,28;NULL;NULL
2019-01-10 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;30,01;NULL;NULL
2019-01-10 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;42,38;NULL;NULL
2019-01-10 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;30,48;NULL;NULL
2019-01-10 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;44,16;NULL;NULL
2019-01-10 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;18,02;NULL;NULL
2019-01-10 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11,06;NULL;NULL
2019-01-10 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17,23;NULL;NULL
2019-01-10 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16,23;NULL;NULL
2019-01-10 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;31,12;NULL;NULL
2019-01-10 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;34,38;NULL;NULL
2019-01-10 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;22,07;NULL;NULL
2019-01-10 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;12,64;NULL;NULL
2019-01-10 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;24,07;NULL;NULL
2019-01-10 13:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;31,87;NULL;NULL
2019-01-10 14:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;26,36;NULL;NULL
2019-01-10 15:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;19,81;NULL;NULL
2019-01-10 16:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;14,12;NULL;NULL
2019-01-10 17:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11,56;NULL;NULL
2019-01-10 18:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6,63;NULL;NULL
2019-01-10 19:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;11,34;NULL;NULL
2019-01-10 20:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;13,38;NULL;NULL
2019-01-10 21:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;17,7;NULL;NULL
2019-01-10 22:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;52,21;NULL;NULL
2019-01-10 23:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;56,7;NULL;NULL
2019-01-11 00:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;51,13;NULL;NULL
2019-01-11 01:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;47,44;NULL;NULL
2019-01-11 02:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;35,58;NULL;NULL
2019-01-11 03:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;59,37;NULL;NULL
2019-01-11 04:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;98,04;NULL;NULL
2019-01-11 05:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;97,23;NULL;NULL
2019-01-11 06:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;97,85;NULL;NULL
2019-01-11 07:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;97,72;NULL;NULL
2019-01-11 08:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;97,27;NULL;NULL
2019-01-11 09:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;95,96;NULL;NULL
2019-01-11 10:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;96,25;NULL;NULL
2019-01-11 11:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;96,34;NULL;NULL
2019-01-11 12:00:00.000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;96,35;NULL;NULL
