Date;Active_Power_ 1H_kW;Ambient_Temperature_ 1H_m_s;Wind_Speed_1H_m_s;Exported_Energy_1H_kWh;Imported_Energy_1H_kWh;Reactive_Q1_1H_kVArh;Reactive_Q2_1H_kVArh;Reactive_Q3_1H_kVArh;Reactive_Q4_1H_kVArh
01/04/2023 01:00;1972,562;26,203;4,794;21229;0;0;1322;0;0
01/04/2023 02:00;1972,562;26,203;4,794;17189;0;0;1734;0;0
01/04/2023 03:00;1972,562;26,203;4,794;17740;0;0;3063;0;0
01/04/2023 04:00;1972,562;26,203;4,794;18797;0;0;2655;0;0
01/04/2023 05:00;1972,562;26,203;4,794;20797;0;0;2758;0;0
01/04/2023 06:00;1972,562;26,203;4,794;20747;0;0;2856;0;0
01/04/2023 07:00;1972,562;26,203;4,794;20548;0;0;2967;0;0
01/04/2023 08:00;1972,562;26,203;4,794;20219;0;0;1179;8;0
01/04/2023 09:00;1972,562;26,203;4,794;20638;0;0;0;1074;0
01/04/2023 10:00;1972,562;26,203;4,794;17268;0;0;0;1840;0
01/04/2023 11:00;1972,562;26,203;4,794;17409;0;0;0;2538;0
01/04/2023 12:00;1972,562;26,203;4,794;14699;0;0;0;2357;0
01/04/2023 13:00;1972,562;26,203;4,794;13143;0;0;0;967;0
01/04/2023 14:00;1972,562;26,203;4,794;10335;0;0;60;545;0
01/04/2023 15:00;1972,562;26,203;4,794;10570;0;0;120;256;0
01/04/2023 16:00;1972,562;26,203;4,794;5640;0;0;0;1842;0
01/04/2023 17:00;1972,562;26,203;4,794;927;0;0;0;4563;99
01/04/2023 18:00;1972,562;26,203;4,794;4188;0;0;0;3209;0
01/04/2023 19:00;1972,562;26,203;4,794;11061;0;0;0;3876;0
01/04/2023 20:00;1972,562;26,203;4,794;11361;0;0;0;5583;0
01/04/2023 21:00;1972,562;26,203;4,794;2976;0;0;0;7641;54
01/04/2023 22:00;1972,562;26,203;4,794;48;91;0;0;3922;5352
01/04/2023 23:00;1972,562;26,203;4,794;24;96;0;0;1503;6312
02/04/2023 00:00;1972,562;26,203;4,794;2537;0;0;36;2333;0
02/04/2023 01:00;1972,562;26,203;4,794;6469;0;0;1410;124;0
02/04/2023 02:00;1972,562;26,203;4,794;8775;0;0;2736;0;0
02/04/2023 03:00;1972,562;26,203;4,794;12105;0;0;3743;0;0
02/04/2023 04:00;1972,562;26,203;4,794;6356;0;0;3529;0;0
02/04/2023 05:00;1972,562;26,203;4,794;13984;0;0;4710;0;0
02/04/2023 06:00;1972,562;26,203;4,794;12378;0;0;4005;0;0
02/04/2023 07:00;1972,562;26,203;4,794;10760;0;0;3410;0;0
02/04/2023 08:00;1972,562;26,203;4,794;15160;0;0;4792;0;0
02/04/2023 09:00;1972,562;26,203;4,794;17622;0;0;4454;0;0
02/04/2023 10:00;1972,562;26,203;4,794;17769;0;0;2862;0;0
02/04/2023 11:00;1972,562;26,203;4,794;15401;0;0;1590;0;0
02/04/2023 12:00;1972,562;26,203;4,794;20040;0;0;529;0;0
02/04/2023 13:00;1972,562;26,203;4,794;20647;0;0;372;8;0
02/04/2023 14:00;1972,562;26,203;4,794;16502;0;0;1353;0;0
02/04/2023 15:00;1972,562;26,203;4,794;7302;0;0;849;0;0
02/04/2023 16:00;1972,562;26,203;4,794;4146;0;0;72;235;0
02/04/2023 17:00;1972,562;26,203;4,794;7815;0;0;56;260;0
02/04/2023 18:00;1972,562;26,203;4,794;2956;0;0;0;1708;0
02/04/2023 19:00;1972,562;26,203;4,794;1212;0;0;0;3846;0
02/04/2023 20:00;1972,562;26,203;4,794;3362;0;0;0;5073;0
02/04/2023 21:00;1972,562;26,203;4,794;808;0;0;0;7422;0
02/04/2023 22:00;1972,562;26,203;4,794;1568;0;0;0;4844;0
02/04/2023 23:00;1972,562;26,203;4,794;981;0;0;0;3780;0
03/04/2023 00:00;1972,562;26,203;4,794;1422;0;0;0;2574;0
03/04/2023 01:00;1972,562;26,203;4,794;2017;0;0;0;1083;0
03/04/2023 02:00;1972,562;26,203;4,794;351;80;0;0;813;2694
03/04/2023 03:00;1972,562;26,203;4,794;3;237;0;0;187;6022
03/04/2023 04:00;1972,562;26,203;4,794;0;382;0;0;0;9059
03/04/2023 05:00;1972,562;26,203;4,794;720;224;0;0;1598;5872
03/04/2023 06:00;1972,562;26,203;4,794;3297;0;0;0;4374;0
03/04/2023 07:00;1972,562;26,203;4,794;4353;0;0;0;8800;0
03/04/2023 08:00;1972,562;26,203;4,794;3434;0;0;0;10212;0
03/04/2023 09:00;1972,562;26,203;4,794;1225;0;0;0;10313;0
03/04/2023 10:00;1972,562;26,203;4,794;1328;0;0;0;7549;0
03/04/2023 11:00;1972,562;26,203;4,794;1116;6;0;0;7266;579
03/04/2023 12:00;1972,562;26,203;4,794;144;117;0;0;5637;4988
03/04/2023 13:00;1972,562;26,203;4,794;940;24;0;0;7295;1726
03/04/2023 14:00;1972,562;26,203;4,794;1959;0;0;0;5278;0
03/04/2023 15:00;1972,562;26,203;4,794;1412;0;0;0;5379;0
03/04/2023 16:00;1972,562;26,203;4,794;2001;0;0;0;5142;0
03/04/2023 17:00;1972,562;26,203;4,794;1204;0;0;0;5438;0
03/04/2023 18:00;1972,562;26,203;4,794;2735;0;0;0;3688;0
03/04/2023 19:00;1972,562;26,203;4,794;2116;0;0;0;4283;0
03/04/2023 20:00;1972,562;26,203;4,794;1563;0;0;0;4261;0
03/04/2023 21:00;1972,562;26,203;4,794;2504;0;0;0;3458;0
03/04/2023 22:00;1972,562;26,203;4,794;4578;0;0;0;2863;0
03/04/2023 23:00;1972,562;26,203;4,794;4920;0;0;0;2475;0
04/04/2023 00:00;1972,562;26,203;4,794;3163;0;0;0;4071;0
04/04/2023 01:00;1972,562;26,203;4,794;5316;0;0;1;1332;0
04/04/2023 02:00;1972,562;26,203;4,794;8661;0;0;231;69;0
04/04/2023 03:00;1972,562;26,203;4,794;3578;0;0;0;849;0
04/04/2023 04:00;1972,562;26,203;4,794;6739;0;0;197;81;0
04/04/2023 05:00;1972,562;26,203;4,794;11498;0;0;145;95;0
04/04/2023 06:00;1972,562;26,203;4,794;17275;0;0;2;1695;0
04/04/2023 07:00;1972,562;26,203;4,794;17826;0;0;0;4275;0
04/04/2023 08:00;1972,562;26,203;4,794;17793;0;0;0;3079;0
04/04/2023 09:00;1972,562;26,203;4,794;20147;0;0;0;3501;0
04/04/2023 10:00;1972,562;26,203;4,794;20274;0;0;0;4427;0
04/04/2023 11:00;1972,562;26,203;4,794;20488;0;0;0;3852;0
04/04/2023 12:00;1972,562;26,203;4,794;19947;0;0;0;3253;0
04/04/2023 13:00;1972,562;26,203;4,794;17865;0;0;0;2714;0
04/04/2023 14:00;1972,562;26,203;4,794;14001;0;0;0;2221;0
04/04/2023 15:00;1972,562;26,203;4,794;16884;0;0;0;2165;0
04/04/2023 16:00;1972,562;26,203;4,794;19706;0;0;0;2238;0
04/04/2023 17:00;1972,562;26,203;4,794;21076;0;0;0;3021;0
04/04/2023 18:00;1972,562;26,203;4,794;21081;0;0;0;2767;0
04/04/2023 19:00;1972,562;26,203;4,794;21248;0;0;0;3194;0
04/04/2023 20:00;1972,562;26,203;4,794;21264;0;0;0;3619;0
04/04/2023 21:00;1972,562;26,203;4,794;21271;0;0;0;3510;0
04/04/2023 22:00;1972,562;26,203;4,794;21255;0;0;0;5100;0
04/04/2023 23:00;1972,562;26,203;4,794;21260;0;0;0;5375;0
05/04/2023 00:00;1972,562;26,203;4,794;21306;0;0;0;2562;0
05/04/2023 01:00;1972,562;26,203;4,794;20241;0;0;270;442;0
05/04/2023 02:00;1972,562;26,203;4,794;18946;0;0;787;14;0
05/04/2023 03:00;1972,562;26,203;4,794;18812;0;0;1125;4;0
05/04/2023 04:00;1972,562;26,203;4,794;12367;0;0;8;764;0
05/04/2023 05:00;1972,562;26,203;4,794;11619;0;0;1;1206;0
05/04/2023 06:00;1972,562;26,203;4,794;14445;0;0;0;2371;0
05/04/2023 07:00;1972,562;26,203;4,794;19907;0;0;0;2838;0
05/04/2023 08:00;1972,562;26,203;4,794;20368;0;0;0;3453;0
05/04/2023 09:00;1972,562;26,203;4,794;19611;0;0;0;5472;0
05/04/2023 10:00;1972,562;26,203;4,794;18699;0;0;0;6630;0
05/04/2023 11:00;1972,562;26,203;4,794;17717;0;0;0;7913;0
05/04/2023 12:00;1972,562;26,203;4,794;17377;0;0;0;7402;0
05/04/2023 13:00;1972,562;26,203;4,794;20189;0;0;0;3194;0
05/04/2023 14:00;1972,562;26,203;4,794;19222;0;0;0;4002;0
05/04/2023 15:00;1972,562;26,203;4,794;16842;0;0;0;5626;0
05/04/2023 16:00;1972,562;26,203;4,794;14355;0;0;0;6588;0
05/04/2023 17:00;1972,562;26,203;4,794;9717;0;0;0;9095;0
05/04/2023 18:00;1972,562;26,203;4,794;9533;0;0;0;8836;0
05/04/2023 19:00;1972,562;26,203;4,794;16612;0;0;0;6353;0
05/04/2023 20:00;1972,562;26,203;4,794;20954;0;0;683;355;0
05/04/2023 21:00;1972,562;26,203;4,794;18208;0;0;796;0;0
05/04/2023 22:00;1972,562;26,203;4,794;18228;0;0;398;764;0
05/04/2023 23:00;1972,562;26,203;4,794;10136;0;0;0;3922;0
06/04/2023 00:00;1972,562;26,203;4,794;5160;0;0;0;5109;0
06/04/2023 01:00;1972,562;26,203;4,794;5035;0;0;97;1934;0
06/04/2023 02:00;1972,562;26,203;4,794;20507;0;0;2030;0;0
06/04/2023 03:00;1972,562;26,203;4,794;21280;0;0;2019;0;0
06/04/2023 04:00;1972,562;26,203;4,794;21278;0;0;1254;84;0
06/04/2023 05:00;1972,562;26,203;4,794;21271;0;0;115;192;0
06/04/2023 06:00;1972,562;26,203;4,794;20895;0;0;44;1263;0
06/04/2023 07:00;1972,562;26,203;4,794;10595;0;0;0;4272;0
06/04/2023 08:00;1972,562;26,203;4,794;7888;0;0;0;6385;0
06/04/2023 09:00;1972,562;26,203;4,794;3161;0;0;0;8460;0
06/04/2023 10:00;1972,562;26,203;4,794;2007;0;0;0;10122;0
06/04/2023 11:00;1972,562;26,203;4,794;3862;0;0;0;10548;0
06/04/2023 12:00;1972,562;26,203;4,794;1346;1;0;0;10403;198
06/04/2023 13:00;1972,562;26,203;4,794;564;0;0;0;9414;201
06/04/2023 14:00;1972,562;26,203;4,794;1489;0;0;0;6253;9
06/04/2023 15:00;1972,562;26,203;4,794;27;191;0;0;1034;4538
06/04/2023 16:00;1972,562;26,203;4,794;1283;7;0;0;4170;262
06/04/2023 17:00;1972,562;26,203;4,794;3204;0;0;0;1468;0
06/04/2023 18:00;1972,562;26,203;4,794;8775;0;0;201;177;0
06/04/2023 19:00;1972,562;26,203;4,794;7869;0;0;43;938;0
06/04/2023 20:00;1972,562;26,203;4,794;10906;0;0;0;633;0
06/04/2023 21:00;1972,562;26,203;4,794;13694;0;0;12;537;0
06/04/2023 22:00;1972,562;26,203;4,794;15156;0;0;1085;31;0
06/04/2023 23:00;1972,562;26,203;4,794;10089;0;0;264;1296;0
07/04/2023 00:00;1972,562;26,203;4,794;15346;0;0;282;752;0
07/04/2023 01:00;1972,562;26,203;4,794;10625;0;0;102;876;0
07/04/2023 02:00;1972,562;26,203;4,794;1939;41;0;3;1693;1664
07/04/2023 03:00;1972,562;26,203;4,794;16025;0;0;2707;80;0
07/04/2023 04:00;1972,562;26,203;4,794;15796;0;0;3689;0;0
07/04/2023 05:00;1972,562;26,203;4,794;1821;27;0;505;816;573
07/04/2023 06:00;1972,562;26,203;4,794;348;63;147;462;267;397
07/04/2023 07:00;1972,562;26,203;4,794;2165;0;199;3078;0;0
07/04/2023 08:00;1972,562;26,203;4,794;2034;1;321;3531;0;0
07/04/2023 09:00;1972,562;26,203;4,794;4140;0;0;3110;0;0
07/04/2023 10:00;1972,562;26,203;4,794;3327;0;0;1074;145;0
07/04/2023 11:00;1972,562;26,203;4,794;15;207;0;0;50;3753
07/04/2023 12:00;1972,562;26,203;4,794;696;119;0;0;2062;2892
07/04/2023 13:00;1972,562;26,203;4,794;1924;0;0;0;1298;0
07/04/2023 14:00;1972,562;26,203;4,794;540;27;0;0;2619;1281
07/04/2023 15:00;1972,562;26,203;4,794;345;33;0;0;3070;1175
07/04/2023 16:00;1972,562;26,203;4,794;1380;0;0;0;2490;0
07/04/2023 17:00;1972,562;26,203;4,794;2309;0;0;64;98;0
07/04/2023 18:00;1972,562;26,203;4,794;3558;0;0;543;6;0
07/04/2023 19:00;1972,562;26,203;4,794;13536;0;0;1791;0;0
07/04/2023 20:00;1972,562;26,203;4,794;18732;0;0;1910;0;0
07/04/2023 21:00;1972,562;26,203;4,794;21280;0;0;2199;0;0
07/04/2023 22:00;1972,562;26,203;4,794;21281;0;0;2496;0;0
07/04/2023 23:00;1972,562;26,203;4,794;20523;0;0;3250;0;0
08/04/2023 00:00;1972,562;26,203;4,794;16963;0;0;3855;0;0
08/04/2023 01:00;1972,562;26,203;4,794;8616;0;0;3587;0;0
08/04/2023 02:00;1972,562;26,203;4,794;4613;0;0;3897;0;0
08/04/2023 03:00;1972,562;26,203;4,794;10296;0;0;4905;0;0
08/04/2023 04:00;1972,562;26,203;4,794;18076;0;0;4833;0;0
08/04/2023 05:00;1972,562;26,203;4,794;19203;0;0;4597;0;0
08/04/2023 06:00;1972,562;26,203;4,794;21233;0;0;4208;0;0
08/04/2023 07:00;1972,562;26,203;4,794;20355;0;0;3682;0;0
08/04/2023 08:00;1972,562;26,203;4,794;21256;0;0;3186;0;0
08/04/2023 09:00;1972,562;26,203;4,794;21228;0;0;3437;0;0
08/04/2023 10:00;1972,562;26,203;4,794;21087;0;0;2008;0;0
08/04/2023 11:00;1972,562;26,203;4,794;21003;0;0;624;4;0
08/04/2023 12:00;1972,562;26,203;4,794;20073;0;0;387;9;0
08/04/2023 13:00;1972,562;26,203;4,794;15150;0;0;528;2;0
08/04/2023 14:00;1972,562;26,203;4,794;9804;0;0;690;1;0
08/04/2023 15:00;1972,562;26,203;4,794;7556;0;0;957;0;0
08/04/2023 16:00;1972,562;26,203;4,794;7821;0;0;2027;0;0
08/04/2023 17:00;1972,562;26,203;4,794;6838;0;0;1404;0;0
08/04/2023 18:00;1972,562;26,203;4,794;6917;0;0;607;998;0
08/04/2023 19:00;1972,562;26,203;4,794;11947;0;0;0;1339;0
08/04/2023 20:00;1972,562;26,203;4,794;7202;0;0;0;2358;0
08/04/2023 21:00;1972,562;26,203;4,794;5557;0;0;90;638;0
08/04/2023 22:00;1972,562;26,203;4,794;6681;0;0;1250;22;0
08/04/2023 23:00;1972,562;26,203;4,794;12104;0;0;3808;0;0
09/04/2023 00:00;1972,562;26,203;4,794;20638;0;0;3782;0;0
09/04/2023 01:00;1972,562;26,203;4,794;21258;0;0;3532;0;0
09/04/2023 02:00;1972,562;26,203;4,794;21240;0;0;4665;0;0
09/04/2023 03:00;1972,562;26,203;4,794;21234;0;0;5160;0;0
09/04/2023 04:00;1972,562;26,203;4,794;21272;0;0;5021;0;0
09/04/2023 05:00;1972,562;26,203;4,794;21265;0;0;5533;0;0
09/04/2023 06:00;1972,562;26,203;4,794;21266;0;0;5879;0;0
09/04/2023 07:00;1972,562;26,203;4,794;20443;0;0;5350;0;0
09/04/2023 08:00;1972,562;26,203;4,794;21264;0;0;5661;0;0
09/04/2023 09:00;1972,562;26,203;4,794;21153;0;0;5021;0;0
09/04/2023 10:00;1972,562;26,203;4,794;21237;0;0;3364;0;0
09/04/2023 11:00;1972,562;26,203;4,794;21215;0;0;1503;0;0
09/04/2023 12:00;1972,562;26,203;4,794;21088;0;0;492;45;0
09/04/2023 13:00;1972,562;26,203;4,794;20778;0;0;1347;0;0
09/04/2023 14:00;1972,562;26,203;4,794;19836;0;0;2546;0;0
09/04/2023 15:00;1972,562;26,203;4,794;16802;0;0;1180;8;0
09/04/2023 16:00;1972,562;26,203;4,794;10921;0;0;243;111;0
09/04/2023 17:00;1972,562;26,203;4,794;7968;0;0;410;9;0
09/04/2023 18:00;1972,562;26,203;4,794;4719;0;0;7;919;0
09/04/2023 19:00;1972,562;26,203;4,794;6125;0;0;0;2324;0
09/04/2023 20:00;1972,562;26,203;4,794;6199;0;0;0;2491;0
09/04/2023 21:00;1972,562;26,203;4,794;8352;0;0;0;1574;0
09/04/2023 22:00;1972,562;26,203;4,794;5610;0;0;0;1779;0
09/04/2023 23:00;1972,562;26,203;4,794;4923;0;0;287;583;0
10/04/2023 00:00;1972,562;26,203;4,794;14832;0;0;2581;0;0
10/04/2023 01:00;1972,562;26,203;4,794;17556;0;0;3042;0;0
10/04/2023 02:00;1972,562;26,203;4,794;14973;0;0;3911;0;0
10/04/2023 03:00;1972,562;26,203;4,794;16616;0;0;3934;0;0
10/04/2023 04:00;1972,562;26,203;4,794;16981;0;0;3273;0;0
10/04/2023 05:00;1972,562;26,203;4,794;16583;0;0;3453;0;0
10/04/2023 06:00;1972,562;26,203;4,794;14683;0;0;2004;0;0
10/04/2023 07:00;1972,562;26,203;4,794;13466;0;0;236;692;0
10/04/2023 08:00;1972,562;26,203;4,794;11692;0;0;136;1299;0
10/04/2023 09:00;1972,562;26,203;4,794;7209;0;0;0;4662;0
10/04/2023 10:00;1972,562;26,203;4,794;2685;0;0;0;6567;0
10/04/2023 11:00;1972,562;26,203;4,794;2495;0;0;0;9121;0
10/04/2023 12:00;1972,562;26,203;4,794;924;10;0;0;9632;976
10/04/2023 13:00;1972,562;26,203;4,794;1260;17;0;0;9883;729
10/04/2023 14:00;1972,562;26,203;4,794;1627;0;0;0;10607;0
10/04/2023 15:00;1972,562;26,203;4,794;1082;7;0;0;9792;807
10/04/2023 16:00;1972,562;26,203;4,794;2233;0;0;0;10600;0
10/04/2023 17:00;1972,562;26,203;4,794;4001;0;0;0;10991;0
10/04/2023 18:00;1972,562;26,203;4,794;2670;0;0;0;10392;0
10/04/2023 19:00;1972,562;26,203;4,794;2890;0;0;0;9823;0
10/04/2023 20:00;1972,562;26,203;4,794;3441;0;0;0;8655;0
10/04/2023 21:00;1972,562;26,203;4,794;6491;0;0;0;5600;0
10/04/2023 22:00;1972,562;26,203;4,794;5350;0;0;0;3457;0
10/04/2023 23:00;1972,562;26,203;4,794;2760;0;0;0;7272;0
11/04/2023 00:00;1972,562;26,203;4,794;2043;0;0;0;4691;0
11/04/2023 01:00;1972,562;26,203;4,794;2802;0;0;228;939;0
11/04/2023 02:00;1972,562;26,203;4,794;6497;0;0;1305;0;0
11/04/2023 03:00;1972,562;26,203;4,794;15622;0;0;1488;0;0
11/04/2023 04:00;1972,562;26,203;4,794;17723;0;0;1130;0;0
11/04/2023 05:00;1972,562;26,203;4,794;17712;0;0;604;0;0
11/04/2023 06:00;1972,562;26,203;4,794;17715;0;0;149;1339;0
11/04/2023 07:00;1972,562;26,203;4,794;17715;0;0;0;3437;0
11/04/2023 08:00;1972,562;26,203;4,794;17709;0;0;0;3597;0
11/04/2023 09:00;1972,562;26,203;4,794;17710;0;0;0;3700;0
11/04/2023 10:00;1972,562;26,203;4,794;17678;0;0;0;2763;0
11/04/2023 11:00;1972,562;26,203;4,794;17559;0;0;27;968;0
11/04/2023 12:00;1972,562;26,203;4,794;17385;0;0;16;882;0
11/04/2023 13:00;1972,562;26,203;4,794;15526;0;0;3;549;0
11/04/2023 14:00;1972,562;26,203;4,794;7185;0;0;0;2868;0
11/04/2023 15:00;1972,562;26,203;4,794;1140;72;0;0;4401;2393
11/04/2023 16:00;1972,562;26,203;4,794;1283;132;0;0;6354;3541
11/04/2023 17:00;1972,562;26,203;4,794;4771;0;0;0;5233;0
11/04/2023 18:00;1972,562;26,203;4,794;10775;0;0;0;2853;0
11/04/2023 19:00;1972,562;26,203;4,794;13372;0;0;0;3527;0
11/04/2023 20:00;1972,562;26,203;4,794;17925;0;0;0;1956;0
11/04/2023 21:00;1972,562;26,203;4,794;12165;0;0;0;1636;0
11/04/2023 22:00;1972,562;26,203;4,794;6506;0;0;2;1574;0
11/04/2023 23:00;1972,562;26,203;4,794;4117;0;0;126;352;0
12/04/2023 00:00;1972,562;26,203;4,794;2267;0;0;1495;33;0
12/04/2023 01:00;1972,562;26,203;4,794;1315;0;0;3506;0;0
12/04/2023 02:00;1972,562;26,203;4,794;1964;0;0;5721;0;0
12/04/2023 03:00;1972,562;26,203;4,794;2118;0;0;6144;0;0
12/04/2023 04:00;1972,562;26,203;4,794;2271;0;0;5968;0;0
12/04/2023 05:00;1972,562;26,203;4,794;5137;0;0;6476;0;0
12/04/2023 06:00;1972,562;26,203;4,794;4724;0;0;4930;0;0
12/04/2023 07:00;1972,562;26,203;4,794;2506;0;0;1854;261;0
12/04/2023 08:00;1972,562;26,203;4,794;7761;0;0;3110;0;0
12/04/2023 09:00;1972,562;26,203;4,794;6902;0;0;1260;2;0
12/04/2023 10:00;1972,562;26,203;4,794;6952;0;0;2476;0;0
12/04/2023 11:00;1972,562;26,203;4,794;7730;0;0;1328;24;0
12/04/2023 12:00;1972,562;26,203;4,794;4492;0;0;1497;1;0
12/04/2023 13:00;1972,562;26,203;4,794;7950;0;0;3019;0;0
12/04/2023 14:00;1972,562;26,203;4,794;5187;0;0;3098;312;0
12/04/2023 15:00;1972,562;26,203;4,794;6218;0;0;528;152;0
12/04/2023 16:00;1972,562;26,203;4,794;5560;0;0;87;285;0
12/04/2023 17:00;1972,562;26,203;4,794;4578;0;0;138;484;0
12/04/2023 18:00;1972,562;26,203;4,794;3644;0;0;411;152;0
12/04/2023 19:00;1972,562;26,203;4,794;6873;0;0;336;106;0
12/04/2023 20:00;1972,562;26,203;4,794;6393;0;0;78;453;0
12/04/2023 21:00;1972,562;26,203;4,794;6432;0;0;0;794;0
12/04/2023 22:00;1972,562;26,203;4,794;4660;0;0;84;390;0
12/04/2023 23:00;1972,562;26,203;4,794;6879;0;0;694;0;0
13/04/2023 00:00;1972,562;26,203;4,794;8361;0;0;2046;0;0
13/04/2023 01:00;1972,562;26,203;4,794;7308;0;0;1889;0;0
13/04/2023 02:00;1972,562;26,203;4,794;4185;0;0;2188;0;0
13/04/2023 03:00;1972,562;26,203;4,794;4821;0;0;2457;0;0
13/04/2023 04:00;1972,562;26,203;4,794;6110;0;0;2096;0;0
13/04/2023 05:00;1972,562;26,203;4,794;5697;0;0;1933;0;0
13/04/2023 06:00;1972,562;26,203;4,794;9073;0;0;885;45;0
13/04/2023 07:00;1972,562;26,203;4,794;12918;0;0;29;1275;0
13/04/2023 08:00;1972,562;26,203;4,794;13802;0;0;63;1098;0
13/04/2023 09:00;1972,562;26,203;4,794;12355;0;0;21;3135;0
13/04/2023 10:00;1972,562;26,203;4,794;18059;0;0;463;213;0
13/04/2023 11:00;1972,562;26,203;4,794;17641;0;0;147;1741;0
13/04/2023 12:00;1972,562;26,203;4,794;16802;0;0;15;3501;0
13/04/2023 13:00;1972,562;26,203;4,794;18355;0;0;261;723;0
13/04/2023 14:00;1972,562;26,203;4,794;18306;0;0;311;752;0
13/04/2023 15:00;1972,562;26,203;4,794;18362;0;0;193;411;0
13/04/2023 16:00;1972,562;26,203;4,794;17886;0;0;119;879;0
13/04/2023 17:00;1972,562;26,203;4,794;16753;0;0;247;1083;0
13/04/2023 18:00;1972,562;26,203;4,794;16997;0;0;231;237;0
13/04/2023 19:00;1972,562;26,203;4,794;18642;0;0;342;256;0
13/04/2023 20:00;1972,562;26,203;4,794;14410;0;0;173;81;0
13/04/2023 21:00;1972,562;26,203;4,794;16560;0;0;196;63;0
13/04/2023 22:00;1972,562;26,203;4,794;18555;0;0;480;0;0
13/04/2023 23:00;1972,562;26,203;4,794;14787;0;0;479;155;0
14/04/2023 00:00;1972,562;26,203;4,794;16955;0;0;1992;0;0
14/04/2023 01:00;1972,562;26,203;4,794;19608;0;0;3514;0;0
14/04/2023 02:00;1972,562;26,203;4,794;21891;0;0;3374;0;0
14/04/2023 03:00;1972,562;26,203;4,794;20272;0;0;3825;0;0
14/04/2023 04:00;1972,562;26,203;4,794;16706;0;0;4188;0;0
14/04/2023 05:00;1972,562;26,203;4,794;9310;0;0;2518;0;0
14/04/2023 06:00;1972,562;26,203;4,794;4737;0;0;362;1030;0
14/04/2023 07:00;1972,562;26,203;4,794;3497;0;0;0;4211;0
14/04/2023 08:00;1972,562;26,203;4,794;2175;0;0;0;5451;0
14/04/2023 09:00;1972,562;26,203;4,794;1626;0;0;0;7042;0
14/04/2023 10:00;1972,562;26,203;4,794;543;0;0;0;5517;861
14/04/2023 11:00;1972,562;26,203;4,794;4365;0;0;0;4298;0
14/04/2023 12:00;1972,562;26,203;4,794;8203;0;0;0;2625;0
14/04/2023 13:00;1972,562;26,203;4,794;9696;0;0;0;1330;0
14/04/2023 14:00;1972,562;26,203;4,794;9020;0;0;22;818;0
14/04/2023 15:00;1972,562;26,203;4,794;4588;0;0;0;1834;0
14/04/2023 16:00;1972,562;26,203;4,794;3024;0;0;0;3243;0
14/04/2023 17:00;1972,562;26,203;4,794;1050;0;0;0;4082;0
14/04/2023 18:00;1972,562;26,203;4,794;440;0;0;0;5044;53
14/04/2023 19:00;1972,562;26,203;4,794;3;306;0;0;881;10485
14/04/2023 20:00;1972,562;26,203;4,794;1764;5;0;0;9514;1191
14/04/2023 21:00;1972,562;26,203;4,794;3901;0;0;0;5801;0
14/04/2023 22:00;1972,562;26,203;4,794;4950;0;0;0;3142;0
14/04/2023 23:00;1972,562;26,203;4,794;5291;0;0;0;3677;0
15/04/2023 00:00;1972,562;26,203;4,794;1402;0;0;0;4477;0
15/04/2023 01:00;1972,562;26,203;4,794;2108;0;0;1028;369;0
15/04/2023 02:00;1972,562;26,203;4,794;1147;0;0;2176;0;0
15/04/2023 03:00;1972,562;26,203;4,794;612;0;0;2894;0;0
15/04/2023 04:00;1972,562;26,203;4,794;116;46;35;2062;3;522
15/04/2023 05:00;1972,562;26,203;4,794;439;27;0;1214;320;493
15/04/2023 06:00;1972,562;26,203;4,794;830;0;0;2268;0;0
15/04/2023 07:00;1972,562;26,203;4,794;117;20;0;82;1107;845
15/04/2023 08:00;1972,562;26,203;4,794;105;40;0;0;640;1263
15/04/2023 09:00;1972,562;26,203;4,794;546;26;0;0;3263;583
15/04/2023 10:00;1972,562;26,203;4,794;109;106;0;0;2368;3902
15/04/2023 11:00;1972,562;26,203;4,794;0;305;0;0;0;7452
15/04/2023 12:00;1972,562;26,203;4,794;0;232;0;0;0;4635
15/04/2023 13:00;1972,562;26,203;4,794;2;204;0;0;281;6339
15/04/2023 14:00;1972,562;26,203;4,794;126;41;0;0;2035;1510
15/04/2023 15:00;1972,562;26,203;4,794;1803;0;0;1454;200;0
15/04/2023 16:00;1972,562;26,203;4,794;1762;0;0;2371;0;0
15/04/2023 17:00;1972,562;26,203;4,794;1863;0;0;1767;0;0
15/04/2023 18:00;1972,562;26,203;4,794;2288;0;0;1062;52;0
15/04/2023 19:00;1972,562;26,203;4,794;945;0;0;0;4008;0
15/04/2023 20:00;1972,562;26,203;4,794;1332;0;0;0;4332;0
15/04/2023 21:00;1972,562;26,203;4,794;1737;0;0;0;3593;0
15/04/2023 22:00;1972,562;26,203;4,794;3168;0;0;743;240;0
15/04/2023 23:00;1972,562;26,203;4,794;6817;0;0;3720;0;0
16/04/2023 00:00;1972,562;26,203;4,794;18533;0;0;6174;0;0
16/04/2023 01:00;1972,562;26,203;4,794;18975;0;0;4155;0;0
16/04/2023 02:00;1972,562;26,203;4,794;18723;0;0;6511;0;0
16/04/2023 03:00;1972,562;26,203;4,794;14803;0;0;8688;0;0
16/04/2023 04:00;1972,562;26,203;4,794;11319;0;0;8937;0;0
16/04/2023 05:00;1972,562;26,203;4,794;6111;0;0;7293;0;0
16/04/2023 06:00;1972,562;26,203;4,794;705;18;591;2165;0;0
